Image_Url	Number_of_columns	Number_of_rows	empty_cells_ratio	Is_coorelation	Is_caption_descriptive	Is_columns_descriptive	ratio_str_vs_int	is_cols_var_def	is_cols_model_results	Label
pngs\Model_results\KimJ#LimS#LeeB#LeeJ#ShinS_2015_Detecting_Depression_of_Cancer_Patients_with_Daily_Mental_Health_Logs_from_Mobile_Applications_ICIS-Table3-1.png	12	6	0.2222222222222222	0	0	1	3.5	0	1	Model_results
pngs\Descriptive_stats\KimJ#LimS#LeeB#LeeJ#ShinS_2015_Detecting_Depression_of_Cancer_Patients_with_Daily_Mental_Health_Logs_from_Mobile_Applications_ICIS-Table5-1.png	15	9	0.23703703703703705	0	0	1	3.21875	0	0	Descriptive_stats
pngs\Variable_def\KimJ#LimS#LeeB#LeeJ#ShinS_2015_Detecting_Depression_of_Cancer_Patients_with_Daily_Mental_Health_Logs_from_Mobile_Applications_ICIS-Table1-1.png	9	2	0.0	0	1	1	100	1	0	Variable_def
pngs\Descriptive_stats\KimJ#ParkJ_2017_Does_Facial_Expression_Matter_Even_Online_-_An_Empirical_Analysis_of_Facial_Expression_of_Emotion_and_Crowdfunding_Success_ICIS-Table1-1.png	31	6	0.27419354838709675	0	1	1	2.6470588235294117	1	0	Descriptive_stats
pngs\Variable_def\KimT#GuoC#SambamurthyV_2018_Does_Self-Interest_Enhance_Social_Welfare_-_Effectiveness_of_User-Crowdsourced_Content_in_a_Mobile_Navigation_App_ICIS-Table1-1.png	17	6	0.10784313725490197	0	1	1	8.272727272727273	1	0	Variable_def
pngs\Descriptive_stats\KimY#KaneG_2015_Online_Tie_Formation_in_Enterprise_Social_Media_ICIS-Table2-1.png	11	5	0.0	0	1	1	100	0	0	Descriptive_stats
pngs\Variable_def\KimY#KaneG_2015_Online_Tie_Formation_in_Enterprise_Social_Media_ICIS-Table4-1.png	5	3	0.0	0	0	0	100	1	0	Variable_def
pngs\Variable_def\KimY#KaneG_2015_Online_Tie_Formation_in_Enterprise_Social_Media_ICIS-Table1-1.png	8	3	0.08333333333333333	0	0	0	11.0	1	0	Variable_def
pngs\Coorleation\KimY#SongJ#BakerJ#NanK_2010_EXPLORING_THE_LINKAGES_BETWEEN_FIRM_INTERACTIVITY__INNOVATION__AND_IMPROVED_BUSINESS_PERFORMANCE_ICIS-Table3-1.png	9	10	0.3111111111111111	0	1	1	2.2142857142857144	0	0	Coorleation
pngs\Variable_def\KimY#SongJ_2004_Unveiling_User_Characteristics_in_Virtual_Communities_and_the_Impact_on_E-Commerce_ICIS-Table1-1.png	8	3	0.0	0	0	0	100	1	0	Variable_def
pngs\Descriptive_stats\KimY#SongJ_2004_Unveiling_User_Characteristics_in_Virtual_Communities_and_the_Impact_on_E-Commerce_ICIS-Table3-1.png	23	5	0.13043478260869565	0	1	1	6.666666666666667	0	0	Descriptive_stats
pngs\Descriptive_stats\KingW#SethiV_1998_Patterns_in_the_organization_of_transnational_information_systems_ICIS-Table1-1.png	5	4	0.05	0	1	1	19.0	0	0	Descriptive_stats
pngs\Coorleation\KirschL#BossS_2007_The_Last_Line_of_Defense_-_Motivating_Employees_to_Follow_Corporate_Security_Guidelines_ICIS-Table6-1.png	6	6	0.3055555555555556	0	1	0	2.272727272727273	0	0	Coorleation
pngs\Descriptive_stats\KlierJ#KlierM#ProbstF#ThielL_2014_Customer_Lifetime_Network_Value_ICIS-Table3-1.png	6	5	0.0	0	1	1	100	0	0	Descriptive_stats
pngs\Coorleation\KobelskyK#RichardsonV#ZmudR_2002_Determinants_of_Budgeted_Information_Technology_Expenditures_ICIS-Table2-1.png	7	6	0.2857142857142857	0	0	0	2.5	0	0	Coorleation
pngs\Descriptive_stats\KobelskyK#RichardsonV#ZmudR_2002_Determinants_of_Budgeted_Information_Technology_Expenditures_ICIS-Table1-1.png	8	5	0.025	0	1	1	39.0	0	0	Descriptive_stats
pngs\Variable_def\KochH#ZhangS#GiddensL#MilicN#YanK#CurryP_2014_Consumerization_and_IT_Department_Conflict_ICIS-Table1-1.png	4	3	0.0	0	0	0	100	1	0	Variable_def
pngs\Descriptive_stats\KohT_2018_Use_of_Seeker_and_Peer_Feedback_in_Ideation_Contests_-_An_Anchoring_Effect_Perspective_ICIS-Table2-1.png	6	6	0.05555555555555555	0	0	1	17.0	0	0	Descriptive_stats
pngs\Descriptive_stats\KotlarskyJ_2009_Bridging_Knowledge_Boundaries_in_Cross-Functional_Groups_-_The_Role_of_a_Transactive_Memory_System_ICIS-Table1-1.png	10	4	0.375	0	0	1	1.6666666666666667	0	0	Descriptive_stats
pngs\Coorleation\KotlarskyJ_2009_Bridging_Knowledge_Boundaries_in_Cross-Functional_Groups_-_The_Role_of_a_Transactive_Memory_System_ICIS-Table2-1.png	7	7	0.30612244897959184	0	1	0	2.2666666666666666	0	0	Coorleation
pngs\Model_results\KrancherO#DibbernJ#MeyerP_2019_When_Less_is_More_-_How_Short-message_Feeds_in_Social_Media_Platforms_Affect_Collaborative_Learning_ICIS-Table5-1.png	24	4	0.010416666666666666	0	0	1	95.0	0	1	Model_results
pngs\Coorleation\KrancherO#DibbernJ#MeyerP_2019_When_Less_is_More_-_How_Short-message_Feeds_in_Social_Media_Platforms_Affect_Collaborative_Learning_ICIS-Table4-1.png	21	21	0.4331065759637188	0	0	0	1.3089005235602094	0	0	Coorleation
pngs\Descriptive_stats\KrancherO#OshriI#KotlarskyJ#DibbernJ_2018_How_Formal_Governance_Affects_Multisourcing_Success_-_A_Multi-level_Perspective_ICIS-Table4-1.png	14	6	0.011904761904761904	0	1	1	83.0	0	0	Descriptive_stats
pngs\Coorleation\KrancherO#OshriI#KotlarskyJ#DibbernJ_2018_How_Formal_Governance_Affects_Multisourcing_Success_-_A_Multi-level_Perspective_ICIS-Table3-1.png	7	9	0.25396825396825395	0	0	1	2.9375	0	0	Coorleation
pngs\Descriptive_stats\KulkarniU#DeokarA#AjjanH_2019_Mining_Online_Reviews_to_Uncover_Consumer_Brand_Engagement_ICIS-Table4-1.png	16	10	0.08125	0	0	0	11.307692307692308	0	0	Descriptive_stats
pngs\Descriptive_stats\KulkarniU#DeokarA#AjjanH_2019_Mining_Online_Reviews_to_Uncover_Consumer_Brand_Engagement_ICIS-Table4-1.png	16	10	0.08125	0	1	0	11.307692307692308	0	0	Descriptive_stats
pngs\Variable_def\KungL#WangY#KungH_2016_Exploring_Configurations_for_Business_Value_from_Event-Driven_Architecture_in_Healthcare_ICIS-Table1-1.png	5	3	0.0	0	0	1	100	1	0	Variable_def
pngs\Variable_def\KvasnyL#KeilM_2002_The_Challenges_of_Redressing_the_Digital_Divide_-_A_Tale_of_Two_Cities_ICIS-Table1-1.png	6	3	0.0	0	0	0	100	1	0	Variable_def
pngs\Descriptive_stats\KwakD#SriteM#HightowerR#HasemanW_2013_How_Team_Cohesion_Leads_to_Attitude_Change_in_the_Context_of_ERP_Learning_ICIS-Table4-1.png	8	7	0.17857142857142858	0	0	0	4.6	0	0	Descriptive_stats
pngs\Descriptive_stats\KwakD#SriteM#HightowerR#HasemanW_2013_How_Team_Cohesion_Leads_to_Attitude_Change_in_the_Context_of_ERP_Learning_ICIS-Table3-1.png	17	7	0.07563025210084033	0	0	0	12.222222222222221	0	0	Descriptive_stats
pngs\Coorleation\KwakD#SriteM#HightowerR#HasemanW_2013_How_Team_Cohesion_Leads_to_Attitude_Change_in_the_Context_of_ERP_Learning_ICIS-Table5-1.png	7	12	0.23809523809523808	0	0	1	3.2	0	0	Coorleation
pngs\Variable_def\KwarkY#LeeG#PavlouP#QiuL_2016_The_Spillover_Effects_of_User-Generated_Online_Product_Reviews_on_Purchases_-_Evidence_from_Clickstream_Data_ICIS-Table1-1.png	20	2	0.0	0	0	0	100	0	0	Variable_def
pngs\Descriptive_stats\KwonH#LeeK#LeeB_2014_The_Effects_of_Self-Feedback_Function_on_Continued_Use_of_Mobile_Personal_Health_Record_Application_ICIS-Table3-1.png	20	8	0.2875	0	0	1	2.4782608695652173	0	0	Descriptive_stats
pngs\Descriptive_stats\KwonH#LeeK#LeeB_2014_The_Effects_of_Self-Feedback_Function_on_Continued_Use_of_Mobile_Personal_Health_Record_Application_ICIS-Table4-1.png	18	11	0.2474747474747475	0	0	0	3.0408163265306123	0	0	Descriptive_stats
pngs\Descriptive_stats\KyungN#LeeB_2019_The_Effect_of_Broadband_Adoption_on_the_Labor-market_Inclusion_of_the_Disabled_-_An_Empirical_Analysis_ICIS-Table1-1.png	15	7	0.20952380952380953	0	1	1	3.772727272727273	1	0	Descriptive_stats
pngs\Descriptive_stats\LansingJ#SunyaevA_2013_Does_Pain_Result_in_Gain_-_Assessing_Cloud_Service_Certifications'_Effectiveness_ICIS-Table2-1.png	12	7	0.03571428571428571	0	0	1	27.0	0	0	Descriptive_stats
pngs\Variable_def\LarosiliereG#LeidnerD_2012_The_Effects_of_Social_Network_Usage_on_Organizational_Identification_ICIS-Table2-1.png	27	3	0.345679012345679	0	0	0	1.8928571428571428	1	0	Variable_def
pngs\Coorleation\LasferA#VaastE_2018_A_Relational_Approach_on_Collaborative_Resource_Spending_in_Online_Communities_ICIS-Table2-1.png	13	15	0.3384615384615385	0	0	0	1.7464788732394365	0	0	Coorleation
pngs\Variable_def\LasferA#VaastE_2018_A_Relational_Approach_on_Collaborative_Resource_Spending_in_Online_Communities_ICIS-Table1-1.png	11	3	0.0	0	1	1	100	1	0	Variable_def
pngs\Coorleation\LawS_2008_Fostering_Knowledge_Exchange_in_Online_Communities_-_A_Social_Capital_Building_Approach_ICIS-Table3-1.png	14	14	0.3979591836734694	0	0	0	0.07692307692307693	0	0	Coorleation
pngs\Descriptive_stats\LawS_2008_Fostering_Knowledge_Exchange_in_Online_Communities_-_A_Social_Capital_Building_Approach_ICIS-Table2-1.png	46	6	0.34782608695652173	0	0	1	1.875	0	0	Descriptive_stats
pngs\Variable_def\LedermanR#Beynon-DaviesP_2018_Understanding_the_Tangible_within_IS_ICIS-Table3-1.png	6	4	0.041666666666666664	0	0	1	3.0	1	0	Variable_def
pngs\Variable_def\LeeC#ParkY#AhnJ_2019_Early-Bird_or_Last-Minute_-_The_Impact_of_Mobile_Channel_Adoption_on_Purchasing_Behavior_ICIS-Table1-1.png	12	4	0.0	0	1	0	100	1	0	Variable_def
pngs\Descriptive_stats\LeeJ#KangJ_2017_A_Study_on_Job_Satisfaction_Factors_in_Retention_and_Turnover_Groups_using_Dominance_Analysis_and_LDA_Topic_Modeling_with_Employee_Reviews_on_ICIS-Table1-1.png	6	7	0.09523809523809523	0	1	1	9.5	0	0	Descriptive_stats
pngs\Variable_def\LeeJ#SaundersC#PanteliN_2018_Interfirm_Relational_Governance_through_Media_Choice_and_Communication_Practices_in_the_Coopetitive_Context_ICIS-Table3-1.png	14	3	0.19047619047619047	1	0	1	4.25	1	0	Variable_def
pngs\Variable_def\LehmannK#SSllnerM#LeimeisterJ_2016_Design_and_Evaluation_of_an_IT-Based_Peer_Assessment_to_Increase_Learner_Performance_in_Large-Scale_Lectures_ICIS-Table3-1.png	8	2	0.0	0	0	0	100	0	0	Variable_def
pngs\Variable_def\LehmannK#SSllnerM#LeimeisterJ_2016_Design_and_Evaluation_of_an_IT-Based_Peer_Assessment_to_Increase_Learner_Performance_in_Large-Scale_Lectures_ICIS-Table1-1.png	4	3	0.0	0	0	1	100	1	0	Variable_def
pngs\Variable_def\LehrigT#KrancherO_2018_Change_of_Organizational_Routines_under_Malleable_Information_Technology_-_Explaining_Variations_in_Momentum_ICIS-Table2-1.png	9	2	0.0	0	0	0	100	0	0	Variable_def
pngs\Variable_def\LehrigT#KrancherO_2018_Change_of_Organizational_Routines_under_Malleable_Information_Technology_-_Explaining_Variations_in_Momentum_ICIS-Table1-1.png	3	2	0.0	0	0	1	100	0	0	Variable_def
pngs\Variable_def\LeichtN#BlohmI#LeimeisterJ_2016_How_to_Systematically_Conduct_Crowdsourced_Software_Testing_-_Insights_from_an_Action_Research_Project_ICIS-Table2-1.png	4	3	0.25	1	0	1	3.0	1	0	Variable_def
pngs\Coorleation\LeidnerD#Milovich_Jr.M#PrestonD_2017_Rethinking_IS_Strategic_Alignment_-_A_Middle_Management_Perspective_ICIS-Table1-1.png	6	7	0.2619047619047619	0	0	0	2.8181818181818183	0	0	Coorleation
pngs\Variable_def\LeidnerD#TrippJ#ZhangS_2016_Understanding_the_Value_of_Reputation_Systems_in_Enterprise_Social_Media_(ESM)-The_Impact_on_ESM_Engagement_Behaviors_ICIS-Table1-1.png	3	5	0.0	0	0	1	100	1	0	Variable_def
pngs\Variable_def\LewisM#BalajiS#RaiA_2010_RFID-ENABLED_CAPABILITIES_AND_THEIR_IMPACT_ON_HEALTHCARE_PROCESS_PERFORMANCE_ICIS-Table1-1.png	4	2	0.0	0	0	0	100	1	0	Variable_def
pngs\Descriptive_stats\LiangC#HongY#GuB#PengJ_2018_Gender_Wage_Gap_in_Online_Gig_Economy_and_Gender_Differences_in_Job_Preferences_ICIS-Table2-1.png	9	7	0.0	0	1	1	100	1	0	Descriptive_stats
pngs\Descriptive_stats\LiangC#HongY#GuB#PengJ_2018_Gender_Wage_Gap_in_Online_Gig_Economy_and_Gender_Differences_in_Job_Preferences_ICIS-Table2-1.png	9	7	0.0	0	1	1	100	1	0	Descriptive_stats
pngs\Coorleation\LiangH#XueY_2013_Online_Health_Information_Use_by_Disabled_People_-_the_Moderating_Role_of_Disability_ICIS-Table2-1.png	23	25	0.40347826086956523	0	0	0	1.478448275862069	0	0	Coorleation
pngs\Descriptive_stats\LiangT#ZhangD#LeeM_2009_An_Event-Ontology-Based_Approach_to_Constructing_Episodic_Knowledge_from_Unstructured_Text_Documents_ICIS-Table1-1.png	5	7	0.05714285714285714	0	0	0	16.5	0	0	Descriptive_stats
pngs\Coorleation\LiH#YooS#KettingerW_2019_The_Changing_Tides_of_Investments_and_Strategies_and_Their_Impacts_on_Security_Breaches_ICIS-Table2-1.png	26	9	0.23931623931623933	0	0	0	3.1785714285714284	0	0	Coorleation
pngs\Variable_def\LiH#YooS#KettingerW_2019_The_Changing_Tides_of_Investments_and_Strategies_and_Their_Impacts_on_Security_Breaches_ICIS-Table1-1.png	17	5	0.0	0	1	1	100	1	0	Variable_def
pngs\Variable_def\LiH_2013_How_Signaling_Strategy_Moderates_the_Strategic_Signaling-Seller_Performance_Relationship_in_E-marketplace_ICIS-Table1-1.png	7	3	0.0	0	0	0	100	1	0	Variable_def
pngs\Descriptive_stats\LiM#TanC#TeoH#WeiK_2010_HOW_TO_DISPLAY_BRANDED_AND_NON-BRANDED_PRODUCTS_IN_THE_ONLINE_SHOPPING_WEBSITE_ICIS-Table3-1.png	11	4	0.2727272727272727	0	1	1	2.6666666666666665	0	0	Descriptive_stats
pngs\Model_results\LimS#MelvilleN_2012_Leveraging_Alliance_Networks_Through_Information_Technology_-_Evidence_from_Panel_Regressions_ICIS-Table1-1.png	22	6	0.06060606060606061	0	1	1	15.5	0	1	Model_results
pngs\Variable_def\LindenR#SchmidtN#RosenkranzC_2018_THE_CHANGING_ROLE_OF_ADVISORY_SERVICES_IN_INFORMATION_TECHNOLOGY_OUTSOURCING_ICIS-Table6-1.png	6	3	0.0	0	0	0	100	1	0	Variable_def
pngs\Variable_def\LindenR_2018_Institutional_Change_and_the_Role_of_Advisory_Services_in_Strategic_Information_Technology_Outsourcing_-_A_Revelatory_Case_Study_ICIS-Table1-1.png	7	2	0.0	0	0	1	100	0	0	Variable_def
pngs\Variable_def\LinS_2001_Understanding_Successive_Searches_Across_Multiple_Sessions_Over_the_Web_ICIS-Table1-1.png	9	2	0.0	0	0	0	100	1	0	Variable_def
pngs\Variable_def\LiT#ChanY_2016_Developing_an_Instrument_to_Measure_Firm-wide_Dynamic_IT_Capability_ICIS-Table2-1.png	8	3	0.08333333333333333	0	0	1	11.0	1	0	Variable_def
pngs\Descriptive_stats\LiT#ChanY_2016_Developing_an_Instrument_to_Measure_Firm-wide_Dynamic_IT_Capability_ICIS-Table4-1.png	9	5	0.022222222222222223	0	0	0	44.0	0	0	Descriptive_stats
pngs\Descriptive_stats\LiuC#KudeT#MithasS_2015_How_Strategy_and_Governance_Choices_Influence_Innovation_Success_in_Software_Products_and_Services_ICIS-Table3-1.png	6	7	0.023809523809523808	0	1	1	41.0	0	0	Descriptive_stats
pngs\Variable_def\LiuF#LimE#TanC#WangW_2017_Uncovering_the_Boundary-Spanning_Role_of_Information_Systems_Research_in_Trans-Disciplinary_Knowledge_Advancement_ICIS-Table2-1.png	7	2	0.0	0	0	0	100	1	0	Variable_def
pngs\Model_results\LiuQ#DuQ#HongY#FanW_2018_What_Kind_of_User-Generated_Ideas_Are_More_Likely_to_be_Implemented_-_Evidence_from_an_Open_Innovation_Community_ICIS-Table4-1.png	21	3	0.12698412698412698	0	1	1	6.875	0	1	Model_results
pngs\Descriptive_stats\LiuQ#DuQ#HongY#FanW_2018_What_Kind_of_User-Generated_Ideas_Are_More_Likely_to_be_Implemented_-_Evidence_from_an_Open_Innovation_Community_ICIS-Table2-1.png	11	5	0.01818181818181818	0	1	1	54.0	0	0	Descriptive_stats
pngs\Coorleation\LiuQ#DuQ#HongY#FanW_2018_What_Kind_of_User-Generated_Ideas_Are_More_Likely_to_be_Implemented_-_Evidence_from_an_Open_Innovation_Community_ICIS-Table3-1.png	11	11	0.4628099173553719	0	0	0	1.0508474576271187	0	0	Coorleation
pngs\Descriptive_stats\LiuX#IyerB_2007_Design_Architecture__Developer_Networks_and_Performance_of_Open_Source_Software_Projects_ICIS-Table5-1.png	29	5	0.08275862068965517	0	1	0	11.083333333333334	0	0	Descriptive_stats
pngs\Coorleation\LiuX#IyerB_2007_Design_Architecture__Developer_Networks_and_Performance_of_Open_Source_Software_Projects_ICIS-Table4-1.png	12	15	0.3055555555555556	0	1	0	0.36363636363636365	0	0	Coorleation
pngs\Coorleation\LiuX#IyerB_2007_Design_Architecture__Developer_Networks_and_Performance_of_Open_Source_Software_Projects_ICIS-Table3-1.png	12	15	0.3055555555555556	0	1	0	0.36363636363636365	0	0	Coorleation
pngs\Coorleation\LiuY#RavichandranT_2011_A_Dedicated_Alliance_Function__Information_Technology__and_the_Integration_of_Alliance_Experience_ICIS-Table1-1.png	8	11	0.26136363636363635	0	1	0	1.0465116279069768	0	0	Coorleation
